player_id,level,coins,powerup,enemy_hit,time_seconds,death_cause,win
111,World 1-1,119,Fire Flower,Goomba,127,Lava,1
145,World 3-1,76,Fire Flower,Hammer Bro,232,Hole,1
29,World 1-1,184,Mushroom,Lakitu,66,Hole,1
40,World 1-1,164,Fire Flower,Piranha,101,Lava,1
134,World 1-2,109,Fire Flower,Goomba,106,None,1
53,World 3-1,104,None,Hammer Bro,215,Hole,0
45,Bowser Castle,30,Mushroom,Hammer Bro,158,Enemy,1
129,World 3-1,29,None,Lakitu,280,None,1
38,World 2-1,159,None,Goomba,262,Enemy,1
31,World 3-1,62,Star,Piranha,207,Enemy,1
98,World 1-2,157,Fire Flower,Goomba,94,None,1
7,World 1-2,130,None,Goomba,119,Time,1
15,Bowser Castle,88,Mushroom,Goomba,194,Enemy,0
16,World 1-1,185,None,Koopa,189,Lava,0
175,Bowser Castle,170,None,Lakitu,37,None,1
122,World 3-1,194,Star,Piranha,62,Enemy,1
197,Bowser Castle,24,Fire Flower,Goomba,110,Hole,1
28,World 1-1,19,None,Goomba,160,Hole,0
147,World 2-1,0,Mushroom,Piranha,91,None,1
154,World 3-1,131,Star,Goomba,293,Enemy,1
28,World 1-2,14,Star,Hammer Bro,100,None,1
11,Bowser Castle,92,None,Piranha,104,Lava,1
51,World 3-1,19,Mushroom,Hammer Bro,39,None,1
10,World 1-1,102,Fire Flower,Piranha,122,Hole,1
196,World 3-1,29,Fire Flower,Goomba,278,None,0
52,World 2-1,6,Fire Flower,Koopa,274,Lava,1
113,World 2-1,13,Mushroom,Hammer Bro,69,Hole,1
94,World 1-2,138,Fire Flower,Lakitu,63,None,1
96,Bowser Castle,133,Star,Koopa,46,Time,1
151,World 1-1,66,Star,Hammer Bro,161,None,1
16,World 1-2,116,Fire Flower,Goomba,115,Enemy,0
22,Bowser Castle,198,Fire Flower,Hammer Bro,231,Lava,0
104,World 3-1,116,Star,Piranha,38,None,1
80,Bowser Castle,89,None,Hammer Bro,220,Time,1
116,World 3-1,112,Star,Lakitu,192,Time,0
22,World 1-2,52,Star,Hammer Bro,93,Enemy,0
50,World 2-1,193,Star,Koopa,141,Enemy,1
108,World 1-2,160,Mushroom,Goomba,146,Enemy,1
124,Bowser Castle,155,Mushroom,Goomba,97,Time,1
193,World 2-1,123,None,Goomba,201,Enemy,1
61,Bowser Castle,42,Fire Flower,Goomba,141,Enemy,0
126,Bowser Castle,186,Fire Flower,Hammer Bro,65,None,1
187,World 1-1,65,Star,Lakitu,176,Lava,1
38,Bowser Castle,152,None,Koopa,35,Lava,1
9,Bowser Castle,91,Star,Hammer Bro,56,Hole,0
47,Bowser Castle,9,Star,Koopa,247,Enemy,1
138,World 3-1,118,Mushroom,Piranha,55,Hole,1
14,World 2-1,191,Mushroom,Koopa,126,Time,0
63,World 1-1,19,Fire Flower,Goomba,250,None,1
15,World 1-2,42,Star,Koopa,223,None,0
172,World 1-1,188,Fire Flower,Hammer Bro,153,Enemy,0
185,Bowser Castle,150,Star,Goomba,62,None,1
167,World 3-1,164,Fire Flower,Lakitu,234,Enemy,0
45,Bowser Castle,64,Fire Flower,Koopa,237,Time,0
22,World 3-1,60,Fire Flower,Goomba,291,Enemy,0
96,World 3-1,190,Star,Hammer Bro,293,None,1
191,World 1-2,62,Fire Flower,Goomba,185,Hole,0
115,Bowser Castle,72,Mushroom,Goomba,246,None,0
117,World 3-1,49,Mushroom,Piranha,233,Lava,1
6,Bowser Castle,143,Mushroom,Piranha,282,Time,1
133,World 1-2,111,None,Piranha,226,Hole,1
143,World 1-1,57,None,Goomba,216,Hole,1
127,World 1-1,60,Fire Flower,Goomba,155,Lava,1
195,World 1-1,142,None,Koopa,117,None,0
45,Bowser Castle,78,None,Hammer Bro,114,Hole,1
192,World 1-1,126,Mushroom,Piranha,103,None,1
59,World 1-2,25,Mushroom,Hammer Bro,68,Lava,0
129,World 1-1,136,None,Goomba,123,Hole,1
161,Bowser Castle,174,Fire Flower,Hammer Bro,151,Time,0
118,Bowser Castle,150,Star,Goomba,253,Hole,1
151,World 2-1,43,Mushroom,Hammer Bro,266,Enemy,0
83,World 1-1,11,Mushroom,Hammer Bro,195,None,1
25,Bowser Castle,114,Star,Piranha,246,Lava,1
165,World 3-1,1,Mushroom,Piranha,152,None,1
81,World 2-1,2,None,Hammer Bro,127,Lava,1
163,Bowser Castle,91,None,Hammer Bro,71,Time,1
162,World 3-1,175,Star,Goomba,131,Enemy,0
158,Bowser Castle,107,None,Lakitu,190,Enemy,1
164,World 2-1,100,Fire Flower,Goomba,284,Hole,0
56,Bowser Castle,185,Fire Flower,Hammer Bro,221,Time,1
185,World 3-1,173,Fire Flower,Piranha,39,Time,1
77,World 1-2,106,Fire Flower,Goomba,231,Enemy,0
48,World 3-1,106,None,Lakitu,80,Lava,1
194,World 3-1,168,Fire Flower,Koopa,146,None,0
134,World 3-1,186,None,Koopa,109,None,1
139,World 3-1,89,Mushroom,Piranha,169,Time,1
6,World 2-1,44,None,Hammer Bro,272,Lava,0
20,Bowser Castle,11,Mushroom,Piranha,59,Enemy,1
185,World 3-1,86,None,Hammer Bro,112,Time,0
93,World 3-1,180,Star,Piranha,132,Lava,1
113,World 2-1,63,Star,Piranha,247,Hole,1
151,World 2-1,79,Star,Lakitu,211,Lava,1
59,Bowser Castle,124,Fire Flower,Koopa,137,Lava,1
136,World 2-1,71,None,Piranha,192,Hole,1
12,Bowser Castle,13,None,Koopa,139,Hole,0
177,World 3-1,10,Fire Flower,Piranha,188,Lava,0
160,Bowser Castle,28,Star,Goomba,176,Hole,1
109,World 1-1,40,Fire Flower,Hammer Bro,155,Lava,1
55,World 2-1,83,None,Hammer Bro,186,None,1
173,Bowser Castle,193,Fire Flower,Lakitu,210,Hole,1
114,World 3-1,97,Star,Lakitu,111,Lava,1
15,World 1-2,129,Star,Lakitu,150,None,1
146,World 3-1,48,Fire Flower,Koopa,132,Lava,1
194,World 1-1,24,Star,Piranha,179,None,1
139,Bowser Castle,61,Fire Flower,Koopa,172,Hole,0
102,World 2-1,160,Fire Flower,Piranha,116,Hole,0
51,World 3-1,116,Mushroom,Goomba,139,Time,0
5,World 1-2,185,Fire Flower,Piranha,216,Enemy,1
40,Bowser Castle,1,Fire Flower,Hammer Bro,41,Enemy,0
126,World 1-1,166,Fire Flower,Hammer Bro,284,None,1
89,Bowser Castle,130,Star,Piranha,34,Time,1
26,World 3-1,179,Star,Koopa,96,None,0
47,World 1-2,181,Star,Hammer Bro,241,None,0
68,Bowser Castle,178,Fire Flower,Lakitu,195,Time,0
105,World 2-1,91,Star,Goomba,174,Lava,0
45,World 1-1,55,Mushroom,Goomba,271,Enemy,1
170,Bowser Castle,82,Mushroom,Lakitu,99,None,0
53,World 1-2,34,None,Goomba,211,Lava,0
127,World 3-1,67,None,Koopa,119,Lava,1
140,World 3-1,81,Fire Flower,Koopa,257,Hole,1
163,World 3-1,75,None,Hammer Bro,35,Lava,1
51,World 3-1,114,Star,Piranha,299,Lava,1
5,World 2-1,130,None,Piranha,220,None,1
103,World 2-1,80,Star,Goomba,262,Time,1
76,World 2-1,96,Star,Koopa,293,Time,0
167,World 1-2,100,Mushroom,Hammer Bro,92,Hole,1
179,World 1-2,146,Star,Goomba,164,None,0
79,World 1-1,53,Fire Flower,Goomba,218,Time,1
20,World 1-2,151,None,Piranha,290,Hole,1
142,World 2-1,47,Mushroom,Hammer Bro,43,Lava,1
27,World 2-1,106,None,Piranha,68,Enemy,1
137,World 1-2,17,Star,Piranha,257,Time,1
20,World 3-1,115,None,Hammer Bro,114,Hole,1
142,World 2-1,193,None,Piranha,228,None,1
193,World 2-1,29,None,Lakitu,137,Lava,1
128,World 2-1,65,Fire Flower,Lakitu,135,Hole,1
62,World 1-2,84,Mushroom,Lakitu,56,Hole,1
120,World 2-1,147,Fire Flower,Koopa,33,None,1
128,World 1-2,25,Fire Flower,Piranha,207,Time,1
124,World 2-1,20,Fire Flower,Hammer Bro,148,Enemy,1
116,World 2-1,167,None,Koopa,83,None,1
144,Bowser Castle,62,Mushroom,Lakitu,294,Enemy,1
79,World 1-2,184,None,Lakitu,60,None,0
89,World 1-1,30,Fire Flower,Hammer Bro,143,Time,0
131,World 1-1,87,Star,Lakitu,94,Hole,1
39,World 3-1,10,Mushroom,Piranha,72,Lava,1
101,World 1-1,1,Star,Koopa,35,None,1
110,World 3-1,71,Mushroom,Hammer Bro,224,Time,0
52,World 3-1,165,None,Koopa,199,Enemy,0
107,World 1-2,164,None,Hammer Bro,223,Time,0
35,World 1-1,117,Mushroom,Goomba,265,Enemy,0
84,World 1-1,43,Fire Flower,Piranha,243,Hole,0
35,World 1-1,18,Fire Flower,Hammer Bro,61,Hole,1
177,World 1-2,91,Star,Hammer Bro,138,Time,1
50,World 3-1,142,Fire Flower,Piranha,158,Time,0
68,World 1-2,168,None,Lakitu,138,Enemy,0
169,World 1-2,119,Fire Flower,Koopa,278,Hole,1
67,World 2-1,180,None,Hammer Bro,74,Enemy,1
6,World 1-2,95,None,Hammer Bro,258,Time,1
61,Bowser Castle,5,Star,Piranha,217,Time,1
80,World 2-1,27,None,Hammer Bro,199,None,1
101,World 3-1,0,Star,Koopa,163,None,1
156,World 1-1,158,None,Lakitu,204,None,1
97,World 3-1,186,Fire Flower,Koopa,294,None,1
125,World 1-1,14,Star,Goomba,286,None,1
44,World 2-1,104,None,Koopa,168,Lava,1
30,World 3-1,18,None,Hammer Bro,36,Time,0
169,Bowser Castle,31,Star,Goomba,166,None,1
117,World 1-1,171,Fire Flower,Hammer Bro,49,Hole,1
188,Bowser Castle,97,None,Lakitu,142,Lava,0
79,Bowser Castle,137,Star,Piranha,108,Hole,0
116,Bowser Castle,123,Fire Flower,Lakitu,232,Enemy,1
106,World 2-1,73,Star,Koopa,59,None,1
23,World 3-1,127,Mushroom,Koopa,88,Hole,0
104,Bowser Castle,132,Fire Flower,Piranha,136,Time,1
94,World 2-1,36,Star,Hammer Bro,44,Hole,0
174,World 2-1,199,Fire Flower,Koopa,189,Time,1
13,Bowser Castle,127,Fire Flower,Koopa,252,Hole,1
142,Bowser Castle,165,Fire Flower,Lakitu,135,Lava,1
23,World 3-1,156,Fire Flower,Piranha,179,None,0
192,World 3-1,117,Mushroom,Koopa,62,Lava,1
194,World 2-1,20,None,Hammer Bro,203,Lava,1
117,World 1-2,169,Fire Flower,Hammer Bro,59,Lava,1
64,World 1-1,114,None,Hammer Bro,249,None,1
199,World 1-2,148,Star,Lakitu,296,Time,1
14,World 2-1,174,Star,Koopa,159,Time,1
108,World 1-1,125,Fire Flower,Lakitu,215,Enemy,1
133,World 1-2,159,Mushroom,Goomba,58,Hole,1
57,World 2-1,163,Mushroom,Goomba,156,Lava,0
101,World 3-1,9,Mushroom,Koopa,135,Enemy,0
86,World 1-1,63,Fire Flower,Hammer Bro,147,Lava,1
181,World 2-1,42,None,Piranha,199,None,0
82,World 2-1,138,Fire Flower,Goomba,171,None,1
1,Bowser Castle,99,None,Hammer Bro,69,None,0
131,World 2-1,3,None,Koopa,56,Hole,0
56,World 1-1,180,None,Piranha,130,Time,1
48,World 1-1,166,Fire Flower,Koopa,155,Time,0
185,World 1-1,1,Star,Goomba,259,Lava,0
10,World 1-1,57,Mushroom,Hammer Bro,275,Hole,0
9,World 3-1,53,Mushroom,Koopa,70,Time,1
198,World 2-1,193,Star,Koopa,216,Lava,0
83,Bowser Castle,142,None,Koopa,46,None,1
5,World 2-1,145,None,Goomba,104,Enemy,0
46,Bowser Castle,93,Star,Koopa,50,None,1
153,World 3-1,153,Fire Flower,Piranha,237,Hole,0
162,World 2-1,136,None,Goomba,262,Enemy,1
123,World 1-2,129,Fire Flower,Lakitu,87,Time,1
23,World 1-1,138,Star,Piranha,138,Lava,0
38,Bowser Castle,55,Mushroom,Hammer Bro,64,Hole,1
109,World 1-1,26,None,Goomba,293,Enemy,1
53,Bowser Castle,107,Star,Piranha,234,Enemy,1
196,World 3-1,37,Mushroom,Lakitu,261,Hole,0
190,World 3-1,104,Fire Flower,Goomba,127,Hole,1
180,Bowser Castle,74,None,Lakitu,167,None,1
13,World 2-1,173,Fire Flower,Goomba,169,Lava,1
37,World 2-1,69,Star,Hammer Bro,50,None,0
77,World 2-1,184,Fire Flower,Hammer Bro,165,None,1
126,Bowser Castle,46,Fire Flower,Goomba,194,None,0
184,Bowser Castle,62,Star,Goomba,89,Hole,0
32,World 2-1,21,Mushroom,Koopa,249,None,0
197,World 1-2,20,Mushroom,Piranha,92,None,0
171,Bowser Castle,158,Fire Flower,Lakitu,161,Hole,0
198,World 3-1,26,Star,Lakitu,201,Lava,0
131,World 1-2,173,None,Piranha,42,None,0
144,World 1-2,130,Star,Goomba,169,None,1
87,Bowser Castle,51,Star,Goomba,146,None,0
85,World 3-1,12,None,Piranha,166,Enemy,0
132,World 1-1,30,None,Goomba,143,Lava,1
97,World 1-2,123,Star,Hammer Bro,58,Enemy,1
19,World 2-1,47,Star,Koopa,58,Lava,0
119,World 1-1,11,Star,Lakitu,178,Hole,0
185,World 1-1,54,Mushroom,Piranha,63,Time,1
146,World 1-2,40,Mushroom,Koopa,131,Lava,1
73,World 2-1,51,Star,Goomba,254,Time,1
91,Bowser Castle,96,Star,Goomba,254,Lava,0
81,World 3-1,110,Star,Goomba,54,Enemy,0
118,World 3-1,67,None,Goomba,79,Hole,0
106,World 1-2,19,Mushroom,Hammer Bro,111,None,0
132,World 2-1,178,Star,Goomba,77,Enemy,0
198,World 1-2,88,None,Koopa,81,Lava,0
7,Bowser Castle,80,Star,Hammer Bro,32,Lava,1
140,World 2-1,48,Mushroom,Koopa,266,Hole,0
53,World 2-1,164,Star,Piranha,275,None,0
11,Bowser Castle,115,Fire Flower,Lakitu,94,Time,1
149,World 2-1,38,Mushroom,Goomba,233,Time,1
195,World 1-1,129,Star,Piranha,74,Enemy,0
84,World 2-1,58,None,Piranha,138,None,1
116,World 3-1,37,Star,Lakitu,246,Enemy,1
48,World 2-1,18,Star,Koopa,253,Lava,1
38,World 1-2,135,Mushroom,Goomba,290,Lava,1
163,Bowser Castle,66,Mushroom,Piranha,121,Hole,1
18,World 1-2,172,Mushroom,Hammer Bro,207,Hole,1
155,World 3-1,150,Mushroom,Lakitu,284,Enemy,0
59,World 1-1,129,Star,Hammer Bro,258,None,0
61,World 3-1,88,Fire Flower,Piranha,299,Enemy,0
72,World 1-2,184,Fire Flower,Koopa,129,Enemy,0
135,World 3-1,78,Fire Flower,Piranha,267,Time,0
5,World 3-1,62,None,Koopa,250,Time,1
159,Bowser Castle,160,Star,Piranha,285,Time,1
196,World 1-2,156,None,Piranha,275,Enemy,0
173,Bowser Castle,193,Mushroom,Goomba,299,Enemy,1
115,World 3-1,74,None,Hammer Bro,192,None,1
79,World 3-1,97,Fire Flower,Lakitu,100,Time,1
84,World 2-1,152,Mushroom,Lakitu,78,Enemy,0
103,World 3-1,30,None,Piranha,172,None,1
33,World 1-1,93,Star,Piranha,278,Hole,1
104,World 2-1,177,Star,Koopa,222,Enemy,1
124,World 1-1,143,Star,Koopa,66,Enemy,1
73,World 1-1,152,Star,Hammer Bro,54,Hole,1
106,World 1-1,88,Mushroom,Koopa,144,Lava,1
176,World 1-2,119,Mushroom,Goomba,232,Time,1
78,World 1-1,135,Fire Flower,Hammer Bro,270,Time,1
77,World 1-1,53,Star,Hammer Bro,257,Hole,0
189,World 1-1,87,Fire Flower,Piranha,143,Hole,0
196,World 1-1,63,Mushroom,Lakitu,177,None,0
14,World 1-1,116,None,Goomba,68,None,1
164,World 1-1,119,Star,Koopa,61,Enemy,0
45,World 1-2,54,Mushroom,Koopa,173,Lava,1
169,World 3-1,3,Mushroom,Koopa,64,Lava,0
35,Bowser Castle,110,None,Piranha,246,Lava,1
11,World 1-2,187,Fire Flower,Piranha,223,Time,1
73,Bowser Castle,175,Mushroom,Piranha,109,Enemy,0
28,Bowser Castle,187,None,Koopa,59,Time,1
172,Bowser Castle,63,None,Goomba,46,None,1
90,World 3-1,74,Star,Goomba,218,Hole,1
105,World 1-2,165,Mushroom,Hammer Bro,56,Lava,1
121,World 1-1,80,None,Goomba,282,Enemy,0
133,World 2-1,149,Fire Flower,Koopa,158,Lava,1
15,World 1-1,52,Fire Flower,Lakitu,292,Time,1
36,World 3-1,158,Mushroom,Lakitu,210,Time,0
125,World 1-2,50,Fire Flower,Koopa,204,Lava,1
166,Bowser Castle,153,Fire Flower,Koopa,235,Hole,0
129,World 1-1,178,None,Koopa,248,None,1
37,World 2-1,198,Star,Lakitu,58,None,0
108,Bowser Castle,57,Star,Piranha,188,None,1
58,Bowser Castle,28,Mushroom,Piranha,129,Lava,0
189,World 2-1,168,Mushroom,Koopa,138,Enemy,0
163,World 1-2,119,Mushroom,Koopa,81,Hole,1
25,World 2-1,78,Mushroom,Goomba,85,None,0
105,World 1-1,127,Fire Flower,Hammer Bro,152,None,0
173,World 1-2,135,Mushroom,Hammer Bro,214,Hole,1
167,World 1-1,84,Fire Flower,Piranha,293,Lava,0
54,World 1-2,136,Mushroom,Lakitu,293,None,1
168,World 1-1,105,Fire Flower,Goomba,171,None,1
162,World 1-2,148,Star,Lakitu,34,Lava,1
190,Bowser Castle,57,Fire Flower,Goomba,181,Time,0
54,World 1-2,190,None,Goomba,118,Enemy,1
17,World 1-2,5,Mushroom,Goomba,88,None,0
176,World 3-1,115,Star,Hammer Bro,290,Time,0
143,World 2-1,85,None,Lakitu,190,Hole,1
174,World 2-1,135,Star,Lakitu,145,Time,1
12,World 1-1,136,Star,Lakitu,252,Hole,1
34,World 1-2,15,Fire Flower,Lakitu,66,Hole,0
152,World 2-1,34,Star,Lakitu,150,Time,1
86,World 1-2,152,Star,Goomba,78,Hole,1
36,World 1-2,139,None,Goomba,161,Time,1
42,World 2-1,38,None,Lakitu,156,Lava,0
70,World 1-1,95,Mushroom,Hammer Bro,106,Time,1
194,Bowser Castle,113,Fire Flower,Koopa,165,Time,0
52,World 2-1,183,None,Lakitu,245,Lava,1
145,Bowser Castle,139,Mushroom,Koopa,181,None,0
33,World 1-1,33,None,Koopa,179,Hole,1
181,Bowser Castle,26,Fire Flower,Lakitu,119,Time,0
173,World 1-1,47,None,Goomba,271,Lava,1
57,World 2-1,69,None,Goomba,103,Enemy,1
100,World 1-2,105,Mushroom,Lakitu,250,None,1
58,World 1-2,19,None,Piranha,193,Lava,1
146,World 1-2,133,None,Koopa,222,None,1
181,World 1-2,108,None,Koopa,164,Lava,1
31,World 3-1,9,None,Piranha,222,Time,0
181,World 1-1,164,Mushroom,Lakitu,211,Lava,1
144,World 3-1,1,Fire Flower,Piranha,61,Enemy,1
10,World 3-1,175,Fire Flower,Hammer Bro,294,Lava,1
135,World 3-1,156,Mushroom,Hammer Bro,53,Hole,0
175,World 1-2,27,Fire Flower,Koopa,199,None,0
145,World 1-2,69,Fire Flower,Koopa,226,Time,0
61,World 1-1,151,Mushroom,Goomba,111,Lava,0
62,Bowser Castle,113,Mushroom,Piranha,278,Enemy,0
16,Bowser Castle,100,Star,Goomba,282,Lava,1
174,World 1-2,7,None,Goomba,168,Lava,1
138,World 1-2,187,Mushroom,Hammer Bro,229,Hole,1
152,World 1-1,8,Star,Koopa,292,Time,1
59,Bowser Castle,10,None,Goomba,230,Enemy,0
158,World 3-1,198,Star,Goomba,124,Hole,1
38,World 1-1,163,None,Hammer Bro,224,Hole,0
98,World 1-1,177,None,Lakitu,131,Hole,1
4,World 3-1,122,None,Koopa,127,Lava,1
194,World 1-1,55,Fire Flower,Goomba,289,Lava,1
122,World 3-1,78,Star,Piranha,143,None,1
37,World 1-1,115,Star,Hammer Bro,67,Hole,0
103,Bowser Castle,197,Mushroom,Hammer Bro,108,Hole,1
172,World 1-2,157,Mushroom,Koopa,200,None,1
39,World 3-1,93,Star,Goomba,183,Lava,0
54,World 2-1,78,Mushroom,Piranha,290,Hole,1
78,World 1-2,174,None,Piranha,210,Time,0
117,World 1-1,193,None,Goomba,83,Lava,0
155,World 3-1,41,Star,Hammer Bro,297,None,1
53,Bowser Castle,112,Mushroom,Goomba,129,Time,0
152,World 3-1,139,Fire Flower,Koopa,268,None,0
154,World 2-1,151,Fire Flower,Piranha,138,None,1
172,World 2-1,24,None,Koopa,274,Hole,1
136,Bowser Castle,29,Mushroom,Hammer Bro,166,Time,1
113,Bowser Castle,103,None,Hammer Bro,106,Enemy,1
109,World 3-1,10,Mushroom,Koopa,113,Time,0
154,World 1-1,89,None,Hammer Bro,107,Enemy,1
94,World 1-1,197,Star,Koopa,228,Time,1
160,World 2-1,94,Star,Hammer Bro,143,None,0
144,World 2-1,0,Mushroom,Hammer Bro,139,None,0
180,World 1-1,9,Fire Flower,Koopa,110,Hole,1
139,World 1-1,185,Mushroom,Lakitu,94,None,0
58,Bowser Castle,161,None,Piranha,33,Enemy,1
169,World 3-1,169,Star,Piranha,168,Time,0
129,Bowser Castle,13,Fire Flower,Piranha,44,Enemy,0
72,Bowser Castle,126,None,Koopa,42,Hole,0
167,World 1-2,146,Star,Koopa,222,Hole,0
102,World 3-1,60,Mushroom,Koopa,144,Time,1
97,World 3-1,35,None,Koopa,226,None,0
51,World 3-1,183,Star,Koopa,273,Lava,0
114,World 3-1,16,Star,Lakitu,55,Lava,0
178,World 1-2,170,Fire Flower,Lakitu,210,Time,1
46,World 3-1,152,Mushroom,Koopa,112,Hole,1
51,Bowser Castle,29,Mushroom,Hammer Bro,215,Lava,0
65,World 1-2,189,Mushroom,Koopa,278,Hole,0
48,World 3-1,110,Star,Koopa,135,Lava,1
74,World 1-2,189,Star,Lakitu,70,Time,1
39,World 3-1,191,Fire Flower,Piranha,179,Lava,1
25,World 3-1,122,Star,Goomba,36,Enemy,1
97,World 1-1,15,None,Lakitu,228,Hole,0
150,World 2-1,185,Mushroom,Koopa,246,None,0
26,Bowser Castle,80,Mushroom,Koopa,41,Enemy,1
13,World 1-1,171,Mushroom,Hammer Bro,133,None,1
65,World 2-1,56,None,Goomba,231,Time,0
121,World 1-1,102,Mushroom,Koopa,107,None,1
182,World 1-2,44,None,Goomba,206,Enemy,1
144,World 2-1,147,None,Koopa,275,Hole,1
83,World 2-1,3,Mushroom,Lakitu,216,Enemy,1
65,World 1-2,4,Mushroom,Goomba,54,Hole,0
198,World 2-1,54,Mushroom,Piranha,42,Lava,0
194,World 1-1,123,Mushroom,Lakitu,163,Enemy,0
30,Bowser Castle,97,Star,Hammer Bro,121,None,1
145,World 2-1,35,None,Hammer Bro,192,Enemy,1
188,Bowser Castle,20,Fire Flower,Lakitu,35,None,0
101,World 1-2,159,Fire Flower,Koopa,74,Hole,0
40,World 3-1,40,Mushroom,Lakitu,110,Time,0
186,Bowser Castle,191,None,Hammer Bro,295,Time,1
146,World 1-2,173,Mushroom,Hammer Bro,272,Hole,1
53,World 1-1,31,Mushroom,Goomba,235,Enemy,0
57,World 1-1,16,Star,Koopa,101,None,1
176,World 2-1,42,Mushroom,Goomba,236,Time,1
76,World 3-1,182,None,Goomba,75,Enemy,0
142,Bowser Castle,60,Fire Flower,Hammer Bro,270,Lava,0
9,World 1-1,106,None,Lakitu,34,None,1
134,World 1-2,106,Star,Koopa,289,None,0
61,World 1-1,12,None,Koopa,85,Time,1
69,World 1-2,141,Star,Hammer Bro,79,Lava,0
53,World 1-2,142,Mushroom,Hammer Bro,54,Time,1
54,World 1-2,60,Fire Flower,Hammer Bro,103,None,0
191,World 2-1,43,Mushroom,Koopa,164,Time,0
108,World 3-1,124,Mushroom,Piranha,118,Enemy,0
24,World 2-1,142,Fire Flower,Piranha,217,None,1
118,World 1-1,138,Mushroom,Koopa,163,Lava,0
120,World 3-1,145,Fire Flower,Piranha,109,Hole,0
2,World 2-1,92,None,Lakitu,293,None,0
129,World 1-2,29,Fire Flower,Koopa,247,Time,1
42,World 2-1,81,Fire Flower,Koopa,260,Time,0
197,World 1-1,149,None,Koopa,86,Hole,1
140,World 3-1,160,Mushroom,Hammer Bro,74,Lava,0
100,World 1-1,39,Star,Hammer Bro,243,Hole,1
130,World 1-2,179,Mushroom,Goomba,224,Lava,1
17,World 1-1,10,Mushroom,Hammer Bro,198,Lava,1
35,World 2-1,156,None,Lakitu,77,None,1
133,World 1-1,78,Star,Lakitu,293,Time,1
92,World 1-1,48,None,Goomba,163,Time,1
118,World 1-2,114,Mushroom,Goomba,160,Lava,1
171,World 2-1,91,None,Koopa,136,Hole,0
129,Bowser Castle,39,Fire Flower,Piranha,169,Enemy,1
54,World 2-1,193,Fire Flower,Lakitu,59,Time,1
161,World 3-1,98,Star,Lakitu,273,Enemy,1
190,World 1-1,84,Mushroom,Goomba,129,Hole,1
18,World 1-1,51,Mushroom,Piranha,243,Hole,0
10,World 3-1,120,Mushroom,Hammer Bro,122,Hole,0
184,World 1-1,143,Mushroom,Piranha,277,Enemy,1
137,Bowser Castle,10,None,Piranha,168,Enemy,1
130,World 1-1,139,Fire Flower,Koopa,208,Enemy,0
179,World 3-1,56,Star,Koopa,148,Hole,0
65,World 1-1,139,Mushroom,Piranha,56,Lava,0
67,World 1-2,25,Mushroom,Lakitu,84,None,1
66,World 3-1,34,Mushroom,Koopa,252,Hole,1
90,World 1-2,181,Star,Hammer Bro,264,Lava,1
65,World 2-1,190,None,Goomba,244,Enemy,0
115,World 2-1,40,Fire Flower,Hammer Bro,162,Time,1
16,World 3-1,98,Star,Koopa,58,Time,1
77,World 1-2,49,Fire Flower,Goomba,165,Time,0
101,World 1-1,32,Star,Lakitu,235,Hole,0
184,World 3-1,85,Star,Piranha,196,Time,1
16,Bowser Castle,53,Star,Hammer Bro,236,Enemy,0
133,World 1-1,28,Mushroom,Piranha,169,Time,0
5,World 1-2,160,Fire Flower,Koopa,169,Enemy,0
103,World 1-1,135,Star,Piranha,65,Hole,1
4,Bowser Castle,59,None,Piranha,193,Lava,1
4,World 1-2,28,Mushroom,Piranha,291,Lava,1
31,World 3-1,4,Star,Hammer Bro,174,Hole,1
9,World 3-1,141,Fire Flower,Koopa,30,Lava,1
175,World 1-2,165,Fire Flower,Goomba,277,Lava,1
166,World 1-1,131,Fire Flower,Goomba,221,Hole,1
23,World 3-1,180,None,Koopa,298,Lava,1
65,World 1-1,130,Star,Lakitu,102,Enemy,1
143,Bowser Castle,102,Mushroom,Koopa,253,None,1
37,Bowser Castle,4,Fire Flower,Koopa,97,Enemy,0
177,World 3-1,56,Mushroom,Goomba,155,Enemy,1
42,World 1-2,72,Fire Flower,Koopa,246,Hole,1
100,World 1-2,78,None,Koopa,271,None,0
53,Bowser Castle,44,Star,Goomba,151,Enemy,0
43,Bowser Castle,136,Fire Flower,Hammer Bro,189,Hole,0
162,World 1-2,185,Star,Koopa,45,Time,1
1,World 2-1,150,Fire Flower,Lakitu,299,Hole,0
129,World 1-2,34,Mushroom,Koopa,66,Hole,1
107,World 1-1,13,Mushroom,Lakitu,199,Hole,1
195,Bowser Castle,90,Star,Hammer Bro,132,None,0
84,Bowser Castle,162,Fire Flower,Piranha,35,Enemy,0
156,World 1-1,61,Fire Flower,Piranha,222,Hole,1
122,World 1-2,197,Mushroom,Hammer Bro,37,Lava,1
65,World 1-2,86,Fire Flower,Goomba,44,Lava,1
104,World 1-1,86,Fire Flower,Goomba,178,None,0
85,Bowser Castle,78,Fire Flower,Koopa,242,Lava,1
56,World 2-1,177,Mushroom,Goomba,165,Time,1
127,World 1-1,92,Fire Flower,Goomba,112,Lava,0
4,World 1-2,40,Fire Flower,Hammer Bro,170,Lava,1
27,World 2-1,11,Star,Koopa,160,Hole,1
118,World 1-2,31,Fire Flower,Koopa,105,Enemy,0
62,World 1-1,111,None,Hammer Bro,116,Lava,0
48,World 3-1,96,Fire Flower,Piranha,83,None,0
198,World 1-2,135,None,Lakitu,180,Lava,0
